Index,Dice
1,0.6136680993595922
400,0.6137146222747591
800,0.6168320315321625
1200,0.6252520341232072
1600,0.6417600914285413
2000,0.6540962890264573
2400,0.664860485680103
2800,0.6635210624249878
3200,0.6684548335454592
3600,0.6808907415741701
4000,0.6772572312348367
4400,0.6853580701708563
4800,0.6935167637248523
5200,0.6855655276425584
5600,0.7195526647420765
6000,0.7232033982790451
6400,0.7422444287569047
6800,0.7343801458498644
7200,0.7424964808224043
7600,0.7355104647024435
8000,0.7384489704131567
8400,0.7538730096854781
8800,0.7525219137651786
9200,0.7546161643015393
9600,0.7475125413606439
10000,0.7547461123336469
10400,0.7581667838467748
10800,0.7586409226208575
11200,0.76135376569326
11600,0.7500033745753748
12000,0.7612714356655444
12400,0.7606260678776604
12800,0.7594285553094096
13200,0.7593788757348051
13600,0.7504977010316113
14000,0.7633064383987649
14400,0.7632887985199004
14800,0.7551589250529671
15200,0.7717178333449372
15600,0.7693757019034198
16000,0.7692308796164302
16400,0.7683175306374244
16800,0.7603932373031572
17200,0.7634356638940514
17600,0.7639633958357193
18000,0.7609686781914744
18400,0.7642040171981931
18800,0.76145085775554
19200,0.7582658972177143
19600,0.764345983042973
20000,0.7583025577095197
20400,0.7617113805757979
20800,0.7603511521860231
21200,0.7676937340560284
21600,0.7696356091355141
22000,0.7533117357136285
22400,0.7542766052700747
22800,0.763137865221801
23200,0.7672290073403443
23600,0.753644767788151
24000,0.7545233594274174
24400,0.7593453397564025
24800,0.7584647580462616
25200,0.7570689872557385
25600,0.7572603581383541
26000,0.7646532672884672
26400,0.7548315395887395
26800,0.7585263336480959
27200,0.7616823789662895
27600,0.7558664870112981
28000,0.745469432697714
28400,0.7524368297482651
28800,0.7474851623855999
29200,0.7549282409756441
29600,0.7539685430704622
30000,0.7570054404182375
30400,0.751953672369781
30800,0.7499054048476902
31200,0.7546825387973042
31600,0.7518039764367183
32000,0.7539489347105471
32400,0.7510662616987717
32800,0.7489097012572135
33200,0.75114643200372
33600,0.7521481637050608
34000,0.7493442493048533
34400,0.7508110010134779
34800,0.7521783789494977
35200,0.7491445565325845
35600,0.7455946897597172
36000,0.7458101214177304
36400,0.7522078858175203
36800,0.7473046050409098
37200,0.7456894030002184
37600,0.7530836593116057
38000,0.7496969586702996
38400,0.7464278631493404
38800,0.745428886073712
39200,0.7498349327397079
39600,0.7412731635989093
40000,0.7390643920885392
